product_id,order_month,target_demand,predicted_demand
PRD-00105,2025-11,73.0,52.44380207507405
PRD-00105,2025-12,74.0,50.003078472227635
PRD-00105,2026-01,14.0,55.43806951052638
PRD-00105,2026-02,72.0,50.45690108933266
PRD-00105,2026-03,106.0,54.99592554916967
PRD-00105,2026-04,58.0,59.615662871883444
PRD-00105,2026-05,103.0,62.42243183690369
PRD-00105,2026-06,38.0,55.53806594226347
PRD-00105,2026-07,7.0,55.17020007434081
PRD-00106,2023-04,18.0,7.564190049746043
PRD-00106,2023-05,30.0,10.895370522856092
PRD-00106,2023-06,0.0,13.310143466757355
PRD-00106,2023-07,0.0,10.75654007464203
PRD-00106,2023-08,11.0,13.61628638897077
PRD-00106,2023-09,14.0,15.378737560446673
PRD-00106,2023-10,0.0,14.966277902901627
PRD-00106,2023-11,13.0,14.827837983979984
PRD-00106,2023-12,0.0,15.625140563076982
PRD-00106,2024-01,23.0,10.678703232814428
PRD-00106,2024-02,41.0,12.265335969585921
PRD-00106,2024-03,20.0,23.111190026986705
PRD-00106,2024-04,15.0,22.235807500212864
PRD-00106,2024-05,9.0,22.03491639479016
PRD-00106,2024-06,26.0,25.752902236694208
PRD-00106,2024-07,37.0,26.198411096015267
PRD-00106,2024-08,11.0,33.11177921475936
PRD-00106,2024-09,24.0,28.161539895989193
PRD-00106,2024-10,31.0,26.504472626986242
PRD-00106,2024-11,45.0,32.1458778014172
PRD-00106,2024-12,28.0,33.1539007974414
PRD-00106,2025-01,23.0,34.558258360914444
PRD-00106,2025-02,26.0,34.80468430695212
PRD-00106,2025-03,34.0,34.14380327454379
PRD-00106,2025-04,18.0,34.27988734902206
PRD-00106,2025-05,42.0,34.11624357962108
PRD-00106,2025-06,100.0,37.66565991981616
PRD-00106,2025-07,43.0,39.75697814931303
PRD-00106,2025-08,48.0,45.01201542279682
PRD-00106,2025-09,32.0,45.202166054737425
PRD-00106,2025-10,49.0,46.853623507943176
PRD-00106,2025-11,69.0,47.35272883601364
PRD-00106,2025-12,79.0,49.68936905933326
PRD-00106,2026-01,41.0,48.846069498588804
PRD-00106,2026-02,40.0,48.508151617729894
PRD-00106,2026-03,29.0,48.60825921514357
PRD-00106,2026-04,36.0,45.04350208274168
PRD-00106,2026-05,7.0,44.3923102217113
PRD-00106,2026-06,64.0,41.495943536226584
PRD-00106,2026-07,7.0,41.572147372625544
PRD-00107,2023-04,0.0,3.9138402780857886
PRD-00107,2023-05,13.0,4.163548527566858
PRD-00107,2023-06,15.0,8.259374489070161
PRD-00107,2023-07,0.0,9.703038011383653
PRD-00107,2023-08,19.0,9.133949498799737
PRD-00107,2023-09,0.0,11.514470175832685
PRD-00107,2023-10,9.0,13.172220248449968
PRD-00107,2023-11,17.0,14.900153028700647
PRD-00107,2023-12,4.0,16.53693713202673
PRD-00107,2024-01,7.0,14.673881387002927
PRD-00107,2024-02,0.0,14.360911405660266
PRD-00107,2024-03,2.0,13.952776372092963
PRD-00107,2024-04,18.0,11.071627201026557
PRD-00107,2024-05,28.0,12.17337406021705
PRD-00107,2024-06,4.0,18.280732355862785
PRD-00107,2024-07,0.0,15.1072017502299
PRD-00107,2024-08,34.0,14.096879649919659
PRD-00107,2024-09,16.0,20.97782682170763
PRD-00107,2024-10,12.0,22.118881468681515
PRD-00107,2024-11,72.0,25.76989151037581
PRD-00107,2024-12,61.0,31.496244077921634
PRD-00107,2025-01,9.0,34.38707900385502
PRD-00107,2025-02,10.0,34.60061452761302
PRD-00107,2025-03,30.0,34.869102040434285
PRD-00107,2025-04,16.0,35.4837892534796
PRD-00107,2025-05,42.0,34.67438480279799
PRD-00107,2025-06,27.0,38.135653801096474
PRD-00107,2025-07,6.0,34.15817822653255
PRD-00107,2025-08,26.0,26.077887668653315
PRD-00107,2025-09,82.0,28.006623434488358
PRD-00107,2025-10,35.0,35.79041064988746
PRD-00107,2025-11,20.0,40.36045699830982
PRD-00107,2025-12,37.0,39.67185512638062
PRD-00107,2026-01,52.0,36.67416277360484
PRD-00107,2026-02,65.0,42.80660604660128
PRD-00107,2026-03,39.0,46.826003188116445
PRD-00107,2026-04,24.0,44.59683936236667
PRD-00107,2026-05,45.0,43.278396715010324
PRD-00107,2026-06,30.0,44.159049549971435
PRD-00107,2026-07,0.0,44.47897205075274
PRD-00108,2023-04,0.0,4.096089953257241
PRD-00108,2023-05,0.0,5.504413233473738
PRD-00108,2023-06,4.0,7.112536000172675
PRD-00108,2023-07,0.0,7.598595722997864
PRD-00108,2023-08,10.0,7.274958068855366
PRD-00108,2023-09,0.0,8.407252050815627
PRD-00108,2023-10,0.0,9.173710948786963
PRD-00108,2023-11,0.0,8.659850291189118
PRD-00108,2023-12,2.0,8.880762776273178
PRD-00108,2024-01,0.0,7.550303415853915
PRD-00108,2024-02,12.0,8.147291330527992
PRD-00108,2024-03,0.0,9.154992324562116
PRD-00108,2024-04,0.0,9.025231209362785
PRD-00108,2024-05,16.0,8.557892031790814
PRD-00108,2024-06,0.0,9.872054188634998
PRD-00108,2024-07,1.0,9.562561759117454
PRD-00108,2024-08,29.0,10.113847292254906
PRD-00108,2024-09,3.0,12.92357686662827
PRD-00108,2024-10,0.0,13.146914250894064
PRD-00108,2024-11,17.0,13.154252896953029
PRD-00108,2024-12,15.0,14.309303799006495
PRD-00108,2025-01,9.0,15.006676582539956
PRD-00108,2025-02,0.0,15.746517160510058
PRD-00108,2025-03,0.0,17.876832436625943
PRD-00108,2025-04,0.0,12.741405240699425
PRD-00108,2025-05,16.0,10.46032625826036
PRD-00108,2025-06,0.0,9.894971056739623
PRD-00108,2025-07,0.0,10.417494540087873
PRD-00108,2025-08,20.0,9.42081139909542
PRD-00108,2025-09,27.0,11.838817543636978
PRD-00108,2025-10,25.0,12.483070684160204
PRD-00108,2025-11,0.0,19.31088803500495
PRD-00108,2025-12,14.0,19.704190877568855
PRD-00108,2026-01,1.0,18.742861346510455
PRD-00108,2026-02,24.0,19.689015838496836
PRD-00108,2026-03,3.0,17.59309610272489
PRD-00108,2026-04,17.0,20.01283702073323
PRD-00108,2026-05,10.0,22.152411544615475
PRD-00108,2026-06,17.0,15.516725734349334
PRD-00108,2026-07,0.0,18.91872199979505
PRD-00109,2023-04,3.0,7.79787776974998
PRD-00109,2023-05,0.0,7.75372718978649
PRD-00109,2023-06,0.0,7.28770106188515
PRD-00109,2023-07,13.0,7.541748577412293
PRD-00109,2023-08,11.0,8.348270587634222
PRD-00109,2023-09,0.0,10.466436680307961
PRD-00109,2023-10,33.0,9.505255448089247
PRD-00109,2023-11,21.0,17.253799955633575
PRD-00109,2023-12,36.0,18.235946438518408
PRD-00109,2024-01,21.0,20.39812580343619
PRD-00109,2024-02,7.0,25.979228525970193
PRD-00109,2024-03,18.0,24.994752419520623
PRD-00109,2024-04,0.0,25.906143794386754
PRD-00109,2024-05,43.0,26.130966590001805
PRD-00109,2024-06,23.0,28.584972973184787
PRD-00109,2024-07,36.0,26.346376749609657
PRD-00109,2024-08,43.0,26.746356278978727
PRD-00109,2024-09,45.0,35.402668381396026
PRD-00109,2024-10,46.0,36.048994192445505
PRD-00109,2024-11,58.0,37.28810083152115
PRD-00109,2024-12,16.0,44.40629295951566
PRD-00109,2025-01,45.0,44.96769630141912
PRD-00109,2025-02,19.0,44.11368878417582
PRD-00109,2025-03,77.0,42.86051646527049
PRD-00109,2025-04,95.0,51.32662508027734
PRD-00109,2025-05,66.0,47.58856218060596
PRD-00109,2025-06,32.0,48.49749110940391
PRD-00109,2025-07,36.0,47.91908818002358
PRD-00109,2025-08,36.0,47.51463068140267
PRD-00109,2025-09,43.0,43.36923131081604
PRD-00109,2025-10,24.0,45.33701665432689
PRD-00109,2025-11,51.0,47.51571151712769
PRD-00109,2025-12,46.0,43.185631183748775
PRD-00109,2026-01,37.0,41.18707338684401
PRD-00109,2026-02,43.0,44.340697228601556
PRD-00109,2026-03,75.0,43.58370217441282
PRD-00109,2026-04,54.0,47.32233864589441
PRD-00109,2026-05,88.0,51.01777585827662
PRD-00109,2026-06,81.0,50.7531629692609
PRD-00109,2026-07,0.0,50.47512568712881
PRD-00110,2023-04,34.0,16.482070836213207
PRD-00110,2023-05,8.0,25.854494522749192
PRD-00110,2023-06,0.0,13.506775339636828
PRD-00110,2023-07,0.0,11.56643198623208
PRD-00110,2023-08,0.0,13.487383648260893
PRD-00110,2023-09,11.0,11.182065007743006
PRD-00110,2023-10,0.0,5.6759548376640705
PRD-00110,2023-11,22.0,10.334420152592786
PRD-00110,2023-12,26.0,15.439953821595985
PRD-00110,2024-01,44.0,23.267064403638305
PRD-00110,2024-02,17.0,19.673958265015873
PRD-00110,2024-03,49.0,27.360821656563445
PRD-00110,2024-04,5.0,28.737597977181505
PRD-00110,2024-05,2.0,29.428336046092742
PRD-00110,2024-06,49.0,30.130517588308702
PRD-00110,2024-07,17.0,33.87457287277673
PRD-00110,2024-08,33.0,30.983212654245694
PRD-00110,2024-09,56.0,28.79310987578368
PRD-00110,2024-10,24.0,36.16809182299607
PRD-00110,2024-11,19.0,33.78770462811099
PRD-00110,2024-12,49.0,35.077549990508984
PRD-00110,2025-01,26.0,38.055183189890805
PRD-00110,2025-02,30.0,36.8886169457045
PRD-00110,2025-03,31.0,38.63723384612239
PRD-00110,2025-04,28.0,38.091566409838606
PRD-00110,2025-05,32.0,35.907211214065356
PRD-00110,2025-06,35.0,36.12292827862392
PRD-00110,2025-07,33.0,37.95391343066587
PRD-00110,2025-08,30.0,38.22623918876062
PRD-00110,2025-09,19.0,39.17945104294179
PRD-00110,2025-10,63.0,37.18536711652016
PRD-00110,2025-11,61.0,37.81413868892835
PRD-00110,2025-12,33.0,41.7892061471546
PRD-00110,2026-01,30.0,42.665839934983204
PRD-00110,2026-02,100.0,42.446010671027835
PRD-00110,2026-03,64.0,50.92880617607989
PRD-00110,2026-04,69.0,47.49093351564479
PRD-00110,2026-05,40.0,49.036514289314624
PRD-00110,2026-06,29.0,48.74894954807837
PRD-00110,2026-07,28.0,44.79588755551516
PRD-00111,2023-04,0.0,3.955969154039199
PRD-00111,2023-05,0.0,6.346369361158026
PRD-00111,2023-06,0.0,7.112536000172675
PRD-00111,2023-07,4.0,7.112536000172675
PRD-00111,2023-08,0.0,7.239047317228466
PRD-00111,2023-09,21.0,7.274958068855366
PRD-00111,2023-10,0.0,8.543087510238468
PRD-00111,2023-11,8.0,9.254781942886336
PRD-00111,2023-12,0.0,10.155388043328408
PRD-00111,2024-01,0.0,10.789494464719905
PRD-00111,2024-02,0.0,9.175943469914648
PRD-00111,2024-03,1.0,9.715694493172954
PRD-00111,2024-04,14.0,7.525273909929336
PRD-00111,2024-05,33.0,9.842120533258532
PRD-00111,2024-06,0.0,13.969133886113145
PRD-00111,2024-07,13.0,12.653731822146224
PRD-00111,2024-08,13.0,14.823919924363011
PRD-00111,2024-09,1.0,16.939957114140608
PRD-00111,2024-10,32.0,16.535965762713097
PRD-00111,2024-11,7.0,22.090416977269616
PRD-00111,2024-12,4.0,20.844598885649464
PRD-00111,2025-01,48.0,15.91274603598142
PRD-00111,2025-02,40.0,24.55362038945325
PRD-00111,2025-03,42.0,25.632081012804363
PRD-00111,2025-04,6.0,32.545332241873204
PRD-00111,2025-05,30.0,31.646780338213023
PRD-00111,2025-06,8.0,32.7283166249541
PRD-00111,2025-07,23.0,31.315750274623507
PRD-00111,2025-08,32.0,32.71954522007303
PRD-00111,2025-09,54.0,33.7529177118368
PRD-00111,2025-10,43.0,33.0714685045025
PRD-00111,2025-11,68.0,39.625821542816
PRD-00111,2025-12,40.0,40.13986703827667
PRD-00111,2026-01,37.0,41.72810997553886
PRD-00111,2026-02,30.0,44.75187333886859
PRD-00111,2026-03,37.0,44.40072834505374
PRD-00111,2026-04,20.0,46.236873767247545
PRD-00111,2026-05,27.0,43.59609101840625
PRD-00111,2026-06,40.0,40.802145267307104
PRD-00111,2026-07,7.0,35.87511739597589
PRD-00112,2023-04,7.0,8.0849355557201
PRD-00112,2023-05,0.0,10.062278895993373
PRD-00112,2023-06,37.0,9.270570864012685
PRD-00112,2023-07,17.0,14.238521098079355
PRD-00112,2023-08,0.0,13.068624705311649
PRD-00112,2023-09,3.0,11.463942569278881
PRD-00112,2023-10,0.0,11.226833758872948
PRD-00112,2023-11,0.0,13.94738839190818
PRD-00112,2023-12,52.0,6.088839264800446
PRD-00112,2024-01,39.0,20.90692595544262
PRD-00112,2024-02,37.0,22.642071590599066
PRD-00112,2024-03,15.0,25.941825011271003
PRD-00112,2024-04,22.0,28.86225964705188
PRD-00112,2024-05,39.0,30.14364246275854
PRD-00112,2024-06,43.0,35.22923627966297
PRD-00112,2024-07,13.0,42.00971737505519
PRD-00112,2024-08,62.0,35.84021806133497
PRD-00112,2024-09,41.0,37.57220723876214
PRD-00112,2024-10,31.0,39.26347786781219
PRD-00112,2024-11,40.0,44.697729364611476
PRD-00112,2024-12,48.0,43.794588800349054
PRD-00112,2025-01,29.0,43.48932034996382
PRD-00112,2025-02,67.0,46.40014420310512
PRD-00112,2025-03,68.0,53.610300334097616
PRD-00112,2025-04,107.0,55.57205232261847
PRD-00112,2025-05,28.0,50.890915867861224
PRD-00112,2025-06,24.0,47.768612723288015
PRD-00112,2025-07,62.0,45.25478229030377
PRD-00112,2025-08,57.0,50.80974273805201
PRD-00112,2025-09,72.0,51.5540739918057
PRD-00112,2025-10,46.0,49.3180779590002
PRD-00112,2025-11,85.0,50.81342547255249
PRD-00112,2025-12,54.0,50.894509914445365
PRD-00112,2026-01,51.0,51.49968039184261
PRD-00112,2026-02,24.0,53.38521119244143
PRD-00112,2026-03,88.0,45.72446379082096
PRD-00112,2026-04,92.0,50.841061800027454
PRD-00112,2026-05,82.0,51.793348447150436
PRD-00112,2026-06,68.0,57.48969524806144
PRD-00112,2026-07,0.0,52.86800717483388
PRD-00113,2023-04,0.0,6.265180590791832
PRD-00113,2023-05,3.0,3.9378949591035814
PRD-00113,2023-06,3.0,7.074389604727339
PRD-00113,2023-07,9.0,7.723024135396426
PRD-00113,2023-08,9.0,9.67208878614167
PRD-00113,2023-09,15.0,10.815835021888583
PRD-00113,2023-10,29.0,16.447065866105362
PRD-00113,2023-11,13.0,17.13953918992788
PRD-00113,2023-12,28.0,18.767380883854386
PRD-00113,2024-01,0.0,21.376875647953508
PRD-00113,2024-02,0.0,22.313506456126202
PRD-00113,2024-03,0.0,18.944281033099653
PRD-00113,2024-04,26.0,17.317039065073438
PRD-00113,2024-05,10.0,16.23611496574792
PRD-00113,2024-06,10.0,15.254888382749078
PRD-00113,2024-07,31.0,17.76297660733525
PRD-00113,2024-08,11.0,18.47605005885358
PRD-00113,2024-09,20.0,21.40670444157015
PRD-00113,2024-10,94.0,24.073482283476277
PRD-00113,2024-11,48.0,33.56777017517723
PRD-00113,2024-12,85.0,40.941137077592174
PRD-00113,2025-01,86.0,56.531978591648794
PRD-00113,2025-02,92.0,52.27579817391575
PRD-00113,2025-03,42.0,49.705726178047136
PRD-00113,2025-04,50.0,55.8451539155428
PRD-00113,2025-05,35.0,55.41885654703365
PRD-00113,2025-06,77.0,52.70093758865685
PRD-00113,2025-07,42.0,55.532062390291706
PRD-00113,2025-08,41.0,54.568369820268636
PRD-00113,2025-09,75.0,45.60625781185448
PRD-00113,2025-10,25.0,52.01018834634193
PRD-00113,2025-11,45.0,47.08073449082889
PRD-00113,2025-12,125.0,46.059136171731254
PRD-00113,2026-01,55.0,53.20906818746578
PRD-00113,2026-02,84.0,52.97257437405586
PRD-00113,2026-03,56.0,50.93734631894443
PRD-00113,2026-04,41.0,55.32567062323394
PRD-00113,2026-05,107.0,54.63848915920741
PRD-00113,2026-06,89.0,57.27727946980049
PRD-00113,2026-07,11.0,65.73132664117385
PRD-00114,2023-04,4.0,2.666023877542555
PRD-00114,2023-05,0.0,4.026109502948826
PRD-00114,2023-06,0.0,7.40225799844811
PRD-00114,2023-07,0.0,7.587112548599516
PRD-00114,2023-08,15.0,7.3235483400421035
PRD-00114,2023-09,24.0,8.334753848326296
PRD-00114,2023-10,0.0,11.199737412941206
PRD-00114,2023-11,12.0,12.300729405008214
PRD-00114,2023-12,0.0,14.179709322154327
PRD-00114,2024-01,0.0,12.808983348440897
PRD-00114,2024-02,8.0,10.73798565599981
PRD-00114,2024-03,0.0,12.907945954136567
PRD-00114,2024-04,0.0,9.943857018920491
PRD-00114,2024-05,6.0,9.041014237544472
PRD-00114,2024-06,24.0,10.479519079903836
PRD-00114,2024-07,21.0,10.970712765541633
PRD-00114,2024-08,1.0,16.175623157977835
PRD-00114,2024-09,17.0,13.576736003454522
PRD-00114,2024-10,31.0,13.659440372298342
PRD-00114,2024-11,16.0,23.238000037553423
PRD-00114,2024-12,3.0,25.061560573929842
PRD-00114,2025-01,15.0,25.172838840006463
PRD-00114,2025-02,28.0,24.05597732825424
PRD-00114,2025-03,52.0,24.99842923491217
PRD-00114,2025-04,29.0,30.432417212663413
PRD-00114,2025-05,51.0,33.48704992467342
PRD-00114,2025-06,30.0,36.525979346224055
PRD-00114,2025-07,40.0,35.48078232346377
PRD-00114,2025-08,70.0,40.26716035859151
PRD-00114,2025-09,12.0,48.59961877351527
PRD-00114,2025-10,31.0,43.117996711640814
PRD-00114,2025-11,45.0,41.62046447976027
PRD-00114,2025-12,53.0,42.09635783218935
PRD-00114,2026-01,12.0,41.77441133175125
PRD-00114,2026-02,45.0,44.52184701744204
PRD-00114,2026-03,53.0,41.979417850267126
PRD-00114,2026-04,18.0,40.093337899723544
PRD-00114,2026-05,48.0,40.940747715397976
PRD-00114,2026-06,9.0,42.13805731204298
PRD-00114,2026-07,0.0,39.651466625973505
PRD-00115,2023-04,0.0,4.22062818338853
PRD-00115,2023-05,0.0,7.522629464153782
PRD-00115,2023-06,0.0,7.112536000172675
PRD-00115,2023-07,0.0,7.112536000172675
PRD-00115,2023-08,14.0,7.112536000172675
PRD-00115,2023-09,0.0,7.283605089671193
PRD-00115,2023-10,0.0,8.955076282001496
PRD-00115,2023-11,0.0,8.558473844190592
PRD-00115,2023-12,0.0,8.76474197663032
PRD-00115,2024-01,0.0,7.565381847076563
PRD-00115,2024-02,1.0,7.565381847076563
PRD-00115,2024-03,0.0,7.565381847076563
PRD-00115,2024-04,0.0,7.554054560934394
PRD-00115,2024-05,0.0,7.354207619532255
PRD-00115,2024-06,25.0,7.5434696769956995
PRD-00115,2024-07,0.0,8.322417156477607
PRD-00115,2024-08,20.0,8.720217304768735
PRD-00115,2024-09,20.0,10.747345204124276
PRD-00115,2024-10,8.0,14.682735318060715
PRD-00115,2024-11,27.0,15.145904626304604
PRD-00115,2024-12,17.0,20.81054050406116
PRD-00115,2025-01,38.0,22.535451909306435
PRD-00115,2025-02,8.0,24.56546655012893
PRD-00115,2025-03,1.0,25.752023351513426
PRD-00115,2025-04,28.0,24.247952451431317
PRD-00115,2025-05,0.0,22.582833815239614
PRD-00115,2025-06,0.0,23.30471891141501
PRD-00115,2025-07,49.0,19.059868547633187
PRD-00115,2025-08,0.0,20.32593269932053
PRD-00115,2025-09,29.0,17.732250746691093
PRD-00115,2025-10,14.0,16.988711063999954
PRD-00115,2025-11,13.0,23.8185874927546
PRD-00115,2025-12,37.0,19.745174204227563
PRD-00115,2026-01,0.0,25.426591193542013
PRD-00115,2026-02,28.0,26.952395970227244
PRD-00115,2026-03,40.0,21.932978363598842
PRD-00115,2026-04,18.0,30.41526599941922
PRD-00115,2026-05,4.0,26.716718614636775
PRD-00115,2026-06,20.0,26.343897735290852
PRD-00115,2026-07,0.0,26.56847559277137
PRD-00116,2023-04,0.0,10.50108196646493
PRD-00116,2023-05,0.0,10.649550120595562
PRD-00116,2023-06,0.0,9.178432478077474
PRD-00116,2023-07,0.0,9.426391131176787
PRD-00116,2023-08,11.0,7.8005054514688705
PRD-00116,2023-09,39.0,8.153065893883364
PRD-00116,2023-10,0.0,12.562653898981575
PRD-00116,2023-11,4.0,13.267350354120035
PRD-00116,2023-12,10.0,13.383728120508172
PRD-00116,2024-01,8.0,14.707432570110377
PRD-00116,2024-02,9.0,10.499407260028374
PRD-00116,2024-03,63.0,20.539224215593958
PRD-00116,2024-04,12.0,27.139852744541805
PRD-00116,2024-05,0.0,17.395662658748773
PRD-00116,2024-06,12.0,20.65303053860823
PRD-00116,2024-07,21.0,21.250519389701772
PRD-00116,2024-08,9.0,24.384495306069052
PRD-00116,2024-09,11.0,17.440558875689575
PRD-00116,2024-10,54.0,25.53637812238203
PRD-00116,2024-11,9.0,22.99775304206808
PRD-00116,2024-12,51.0,24.201237357318952
PRD-00116,2025-01,14.0,27.231560999412935
PRD-00116,2025-02,16.0,30.59276762908286
PRD-00116,2025-03,43.0,28.92163966111239
PRD-00116,2025-04,15.0,34.730086322268185
PRD-00116,2025-05,19.0,32.09763437593661
PRD-00116,2025-06,48.0,29.26948923935127
PRD-00116,2025-07,55.0,35.10448346614143
PRD-00116,2025-08,77.0,36.28833556376957
PRD-00116,2025-09,72.0,40.88101091096969
PRD-00116,2025-10,51.0,45.78454193136593
PRD-00116,2025-11,45.0,48.57765717382209
PRD-00116,2025-12,63.0,51.65950387408757
PRD-00116,2026-01,44.0,53.35328966460599
PRD-00116,2026-02,72.0,47.93331340924676
PRD-00116,2026-03,48.0,53.27478294615954
PRD-00116,2026-04,29.0,49.391241025864865
PRD-00116,2026-05,37.0,47.07047715172092
PRD-00116,2026-06,47.0,48.181401046407885
PRD-00116,2026-07,17.0,46.73730435548637
PRD-00117,2023-04,0.0,4.938650888340919
PRD-00117,2023-05,0.0,7.405872120889158
PRD-00117,2023-06,7.0,8.639433173980263
PRD-00117,2023-07,26.0,9.384227784575845
PRD-00117,2023-08,0.0,10.494076849696425
PRD-00117,2023-09,28.0,12.759258540120562
PRD-00117,2023-10,25.0,15.66352661868321
PRD-00117,2023-11,22.0,20.336399527619545
PRD-00117,2023-12,18.0,22.889789461210817
PRD-00117,2024-01,21.0,25.703104980639754
PRD-00117,2024-02,36.0,25.980583023767103
PRD-00117,2024-03,40.0,28.22201529219449
PRD-00117,2024-04,11.0,32.52527151347378
PRD-00117,2024-05,41.0,31.73821118040946
PRD-00117,2024-06,44.0,34.96141720213347
PRD-00117,2024-07,26.0,35.19530575152058
PRD-00117,2024-08,21.0,36.55622648750877
PRD-00117,2024-09,43.0,36.32454153793393
PRD-00117,2024-10,27.0,37.38779802837692
PRD-00117,2024-11,24.0,35.68829760623421
PRD-00117,2024-12,55.0,36.41322490359346
PRD-00117,2025-01,96.0,40.37912172948676
PRD-00117,2025-02,46.0,47.79030576534491
PRD-00117,2025-03,39.0,46.97617519581039
PRD-00117,2025-04,86.0,45.410248141739295
PRD-00117,2025-05,73.0,49.82792773104306
PRD-00117,2025-06,47.0,49.419130313323166
PRD-00117,2025-07,87.0,54.829912078911676
PRD-00117,2025-08,34.0,56.39979032863589
PRD-00117,2025-09,43.0,53.300137054280746
PRD-00117,2025-10,47.0,48.71603232200363
PRD-00117,2025-11,31.0,49.62063452930489
PRD-00117,2025-12,53.0,44.63550363359181
PRD-00117,2026-01,37.0,47.81688373514813
PRD-00117,2026-02,56.0,46.58888787923918
PRD-00117,2026-03,35.0,47.54089143538089
PRD-00117,2026-04,73.0,44.19494117667168
PRD-00117,2026-05,88.0,50.47572764635484
PRD-00117,2026-06,36.0,52.23205356547821
PRD-00117,2026-07,12.0,48.192001315989685
PRD-00118,2023-04,0.0,4.685269172244465
PRD-00118,2023-05,0.0,8.380161778840352
PRD-00118,2023-06,0.0,8.141432594314747
PRD-00118,2023-07,0.0,8.147593488013142
PRD-00118,2023-08,0.0,7.503934917585155
PRD-00118,2023-09,12.0,7.503934917585155
PRD-00118,2023-10,4.0,8.998595936497507
PRD-00118,2023-11,17.0,9.47488437638516
PRD-00118,2023-12,0.0,10.318973710979442
PRD-00118,2024-01,14.0,9.620430037159153
PRD-00118,2024-02,29.0,12.725533343814748
PRD-00118,2024-03,13.0,16.543193377523608
PRD-00118,2024-04,7.0,18.85676226338796
PRD-00118,2024-05,15.0,18.39416953708942
PRD-00118,2024-06,5.0,21.149868741719814
PRD-00118,2024-07,17.0,18.735701242903527
PRD-00118,2024-08,22.0,19.29042962238032
PRD-00118,2024-09,7.0,23.847474747917854
PRD-00118,2024-10,16.0,18.393259678723417
PRD-00118,2024-11,4.0,19.899362707561476
PRD-00118,2024-12,3.0,19.004606813867476
PRD-00118,2025-01,36.0,18.547584775742386
PRD-00118,2025-02,18.0,23.675328165085077
PRD-00118,2025-03,49.0,22.88530503894916
PRD-00118,2025-04,34.0,28.457605366488618
PRD-00118,2025-05,38.0,29.764273284046475
PRD-00118,2025-06,23.0,34.90751559647039
PRD-00118,2025-07,34.0,34.793047002179414
PRD-00118,2025-08,28.0,37.21102919192009
PRD-00118,2025-09,59.0,37.269538196864666
PRD-00118,2025-10,43.0,45.36711715221133
PRD-00118,2025-11,2.0,43.10142501270474
PRD-00118,2025-12,24.0,39.703656223275686
PRD-00118,2026-01,77.0,36.39684152360289
PRD-00118,2026-02,21.0,39.12291086118888
PRD-00118,2026-03,19.0,44.890709743209094
PRD-00118,2026-04,40.0,40.97839305220795
PRD-00118,2026-05,12.0,36.16424527348185
PRD-00118,2026-06,54.0,32.92087744280109
PRD-00118,2026-07,13.0,37.06106767958083
PRD-00119,2023-04,0.0,6.877653693001374
PRD-00119,2023-05,11.0,6.363015937334981
PRD-00119,2023-06,12.0,10.008386578034482
PRD-00119,2023-07,17.0,9.906915872916404
PRD-00119,2023-08,0.0,12.235807370627635
PRD-00119,2023-09,8.0,12.554462471766044
PRD-00119,2023-10,18.0,14.603723498482946
PRD-00119,2023-11,27.0,15.738042095164051
PRD-00119,2023-12,11.0,17.73005798494029
PRD-00119,2024-01,25.0,20.39224387844103
PRD-00119,2024-02,30.0,22.6096220237011
PRD-00119,2024-03,9.0,24.9209879210104
PRD-00119,2024-04,40.0,24.751944148656698
PRD-00119,2024-05,25.0,28.239037530438715
PRD-00119,2024-06,13.0,33.217050800202436
PRD-00119,2024-07,46.0,27.250380602156415
PRD-00119,2024-08,41.0,37.038119563737304
PRD-00119,2024-09,33.0,34.93400775364079
PRD-00119,2024-10,11.0,35.71153319783226
PRD-00119,2024-11,51.0,35.08992377575707
PRD-00119,2024-12,45.0,37.14246035249905
PRD-00119,2025-01,62.0,37.76550701362126
PRD-00119,2025-02,47.0,43.78137193887995
PRD-00119,2025-03,38.0,46.03121132443777
PRD-00119,2025-04,86.0,43.67969073252265
PRD-00119,2025-05,142.0,55.64905589752294
PRD-00119,2025-06,62.0,54.53677437637505
PRD-00119,2025-07,47.0,57.35018143801621
PRD-00119,2025-08,26.0,56.78837565756484
PRD-00119,2025-09,45.0,50.19351055894992
PRD-00119,2025-10,50.0,52.31654545169206
PRD-00119,2025-11,34.0,52.481011983997284
PRD-00119,2025-12,38.0,48.49357156744859
PRD-00119,2026-01,58.0,46.97260204416035
PRD-00119,2026-02,48.0,46.504249705044224
PRD-00119,2026-03,99.0,47.77435951882557
PRD-00119,2026-04,46.0,49.55638338849587
PRD-00119,2026-05,48.0,49.342128086192396
PRD-00119,2026-06,21.0,48.65327933406482
PRD-00119,2026-07,14.0,45.60214800523711
PRD-00120,2023-04,0.0,4.815509808146303
PRD-00120,2023-05,0.0,9.739353562609013
PRD-00120,2023-06,0.0,8.77316639301774
PRD-00120,2023-07,0.0,8.121276059781083
PRD-00120,2023-08,33.0,7.565381847076563
PRD-00120,2023-09,0.0,9.945087801090887
PRD-00120,2023-10,6.0,13.144131224599851
PRD-00120,2023-11,5.0,10.86772750886884
PRD-00120,2023-12,12.0,14.345479803248006
PRD-00120,2024-01,24.0,13.110082005265
PRD-00120,2024-02,17.0,18.85642486646752
PRD-00120,2024-03,0.0,21.57727743201468
PRD-00120,2024-04,6.0,14.161247398563319
