customer_id,cluster_id,persona,pca_x,pca_y,annual_revenue,customer_activity_score
CUS-000743,2,Stable Mid-Market (Group 3),-1.7553047750358814,-1.329307033075203,2639115,19.5285
CUS-000744,1,Enterprise Champions,1.6651022802972038,0.8134178615950355,239169683,52.6145
CUS-000745,2,Stable Mid-Market (Group 3),-1.1696555972149505,-1.0307562602668887,18170022,29.490500000000004
CUS-000746,0,Stable Mid-Market,-0.4247169735692262,2.2589332767357,13797349,33.051
CUS-000747,3,Active Growth SMB,-0.06967779547757003,0.7238668760286603,14230997,51.149
CUS-000748,0,Stable Mid-Market,-0.19849875558857075,1.180617265291146,20457393,41.5945
CUS-000749,2,Stable Mid-Market (Group 3),-1.0420867635350197,-0.05994823728162877,2756286,34.227000000000004
CUS-000750,2,Stable Mid-Market (Group 3),-1.555434866805169,-1.2193728908400914,2389272,21.861
CUS-000751,1,Enterprise Champions,4.0484959078797464,-0.04046301522114093,696813694,83.0265
CUS-000752,2,Stable Mid-Market (Group 3),-1.092010810075747,-0.6147713804641859,5092365,31.9525
CUS-000753,3,Active Growth SMB,1.4674880199776759,0.1171198855209143,165963589,61.072
CUS-000754,3,Active Growth SMB,0.12037921674799117,0.1150000386601467,2886683,53.3875
CUS-000755,3,Active Growth SMB,-0.6236036093803036,0.34663806079155707,10113912,39.15650000000001
CUS-000756,3,Active Growth SMB,0.09754680964792536,0.5411868456472771,71642248,41.4985
CUS-000757,2,Stable Mid-Market (Group 3),-0.6305474709691,-0.6259789575493476,17435551,42.461
CUS-000758,0,Stable Mid-Market,-1.4927064264654308,3.5154835187255715,4949886,14.109500000000002
CUS-000759,1,Enterprise Champions,4.30487442662575,-0.33725920174413215,877553176,83.92450000000001
CUS-000760,3,Active Growth SMB,-0.33860104929062856,-0.3949660358659065,19899933,48.274
CUS-000761,0,Stable Mid-Market,-0.8055114440844026,7.2575333094827075,4317916,27.888000000000005
CUS-000762,3,Active Growth SMB,1.0160963414251794,0.9396447205679372,187782888,46.2285
CUS-000763,3,Active Growth SMB,0.5682791562190551,0.2438246143230477,295012490,38.6525
CUS-000764,1,Enterprise Champions,2.4219569591445897,-0.01590401489624761,560147691,56.784
CUS-000765,3,Active Growth SMB,-0.6836890094876574,-0.1479821273746902,1615920,41.503
CUS-000766,1,Enterprise Champions,2.2535571821280436,0.09598085504039207,471038073,59.2925
CUS-000767,1,Enterprise Champions,4.081048310737823,0.017083619948460083,830022965,74.6925
CUS-000768,3,Active Growth SMB,0.6070324071928136,-0.629801810480462,178071607,54.728
CUS-000769,1,Enterprise Champions,2.4441723167125726,-0.6296827345002131,434990395,77.9905
CUS-000770,0,Stable Mid-Market,-0.33103680124940243,0.9354387896181308,13958318,38.3385
CUS-000771,3,Active Growth SMB,1.1688696443966278,-0.43768841015739485,72836743,67.961
CUS-000772,2,Stable Mid-Market (Group 3),-1.1252927950517364,0.09701275307248053,20291310,25.705
CUS-000773,2,Stable Mid-Market (Group 3),-0.9371023087562234,0.007489919857808187,11095571,29.8015
CUS-000774,2,Stable Mid-Market (Group 3),-1.3577087190861905,-0.31784629607678905,3695799,26.123
CUS-000775,1,Enterprise Champions,2.978300019345882,0.5715694450057167,708803656,54.5175
CUS-000776,2,Stable Mid-Market (Group 3),-1.1446711088178718,-0.4634553119239743,2630284,31.7775
CUS-000777,2,Stable Mid-Market (Group 3),-1.6187515056661919,0.24973076813469203,16667825,10.184
CUS-000778,3,Active Growth SMB,1.2511568495288765,-0.07228254295726719,253638030,55.5225
CUS-000779,0,Stable Mid-Market,-1.3083914630404934,0.8281333278535752,2962946,23.6465
CUS-000780,2,Stable Mid-Market (Group 3),-1.5757416059877956,-0.7427297648234642,2365598,19.897
CUS-000781,1,Enterprise Champions,3.118524667092713,-0.5508554599767378,958083492,50.2535
CUS-000782,0,Stable Mid-Market,-1.1985879328964117,1.0486330814807414,1067659,27.646
CUS-000783,2,Stable Mid-Market (Group 3),-0.8340027404166085,-0.2040091384668929,24162184,36.160500000000006
CUS-000784,0,Stable Mid-Market,-0.8278141301231852,1.896417352099931,23054794,28.6335
CUS-000785,2,Stable Mid-Market (Group 3),-1.806223625956689,-1.6432819492805113,869816,18.1375
CUS-000786,3,Active Growth SMB,-0.23631963414112056,0.4595334684626514,18773656,42.477500000000006
CUS-000787,0,Stable Mid-Market,-1.5761349724885456,0.4366329859530907,4561272,18.581000000000003
CUS-000788,0,Stable Mid-Market,-1.0246503613680924,0.3908162253861125,6929742,31.651
CUS-000789,2,Stable Mid-Market (Group 3),-1.3918651801612665,-0.36370093806214066,3294024,25.338
CUS-000790,3,Active Growth SMB,-0.6845058024344305,0.2544000288553611,19152384,36.1495
CUS-000791,1,Enterprise Champions,2.898108570499869,-0.8335200630338454,769597982,66.7605
CUS-000792,2,Stable Mid-Market (Group 3),-1.312981880417271,-0.7433399465409585,8178928,28.569
CUS-000793,2,Stable Mid-Market (Group 3),-1.046685262541035,0.025629614675808664,17545956,25.164
CUS-000794,1,Enterprise Champions,2.2305702455439973,0.8778632687784403,472934377,52.574
CUS-000795,0,Stable Mid-Market,-0.3825132508208407,0.8992897361795532,121627910,30.572
CUS-000796,3,Active Growth SMB,0.09376144183128451,0.8442586379005805,7391995,52.5805
CUS-000797,1,Enterprise Champions,1.8165903150385156,0.9149936074964753,160060143,64.25450000000001
CUS-000798,1,Enterprise Champions,1.950032102325136,-0.7084553808242329,436766057,70.095
CUS-000799,2,Stable Mid-Market (Group 3),-1.4536605548972399,-0.6301398086322874,1089394,26.355000000000004
CUS-000800,0,Stable Mid-Market,-0.6754430175170978,2.092154518338441,1316410,43.2985
CUS-000801,2,Stable Mid-Market (Group 3),-1.245276244560221,-0.5942673381877065,4680637,30.188
CUS-000802,2,Stable Mid-Market (Group 3),-0.9369753133962075,-1.0745402241656632,14989331,34.3955
CUS-000803,0,Stable Mid-Market,-0.991918772066828,1.2416647763016002,626234,32.948
CUS-000804,0,Stable Mid-Market,-0.6359626408907574,2.7059113418874055,9297738,38.081500000000005
CUS-000805,3,Active Growth SMB,1.42506627188109,0.7215226853878882,136442323,57.565000000000005
CUS-000806,1,Enterprise Champions,3.1967058813605265,-0.12917782379306458,752297510,67.2125
CUS-000807,2,Stable Mid-Market (Group 3),-0.9699759349575529,-0.9830890870304183,9982996,36.7695
CUS-000808,3,Active Growth SMB,-0.5080556456034488,-0.22209279719480568,40324738,40.289
CUS-000809,3,Active Growth SMB,-0.30037204235383924,-0.4282920614476582,23324601,46.476
CUS-000810,2,Stable Mid-Market (Group 3),-1.465521252493819,-0.9080486194124345,3719283,26.5885
CUS-000811,1,Enterprise Champions,3.592468112574853,0.6756421500339822,688567688,66.4885
CUS-000812,1,Enterprise Champions,2.361000743026915,-0.5150832041722198,561295659,61.074
CUS-000813,0,Stable Mid-Market,-1.0475583942030982,1.287959866936832,4226229,27.754
CUS-000814,2,Stable Mid-Market (Group 3),-1.411819714013356,-0.2669831009419539,8848345,22.1235
CUS-000815,3,Active Growth SMB,1.3403238245301667,-0.4027069603191329,377961121,48.0315
CUS-000816,3,Active Growth SMB,-0.39735227772380227,-1.048455478386281,2313477,55.117
CUS-000817,2,Stable Mid-Market (Group 3),-1.7035730345043818,-0.3936624447466926,792830,16.775499999999997
CUS-000818,3,Active Growth SMB,-0.6189653106538076,0.2881464614223259,13082641,39.3955
CUS-000819,3,Active Growth SMB,-0.5153162412975048,0.35116895728558717,22521887,41.414
CUS-000820,1,Enterprise Champions,2.372238187872317,-0.292511833623346,254918413,71.911
CUS-000821,1,Enterprise Champions,2.601229142997277,-0.5757582955504327,656679849,63.3965
CUS-000822,3,Active Growth SMB,-0.1677551387758376,-0.4631672647053383,19177386,52.527
CUS-000823,0,Stable Mid-Market,-0.41925022374106047,1.5674421544537283,4155608,40.9285
CUS-000824,3,Active Growth SMB,0.22676026140005567,0.5257439025367254,17520802,54.951
CUS-000825,0,Stable Mid-Market,-0.9327076112121971,0.32177339560504675,2976750,32.272000000000006
CUS-000826,1,Enterprise Champions,4.12368510602866,-0.7470557062474193,824853738,79.8825
CUS-000827,3,Active Growth SMB,-0.26122455486975876,-0.027938265204769424,8306301,44.666
CUS-000828,1,Enterprise Champions,1.7181990112095444,-0.591335323473082,301771830,68.89150000000001
CUS-000829,0,Stable Mid-Market,-1.3248305446218338,0.760965555040437,2041525,20.678
CUS-000830,3,Active Growth SMB,1.5745640553014688,0.07040856649195536,297085401,59.7965
CUS-000831,2,Stable Mid-Market (Group 3),-0.8440323330753234,-1.2181839675157473,13205656,42.4915
CUS-000832,2,Stable Mid-Market (Group 3),-1.3366135915223507,-0.5294150542009263,15791672,24.0355
CUS-000833,2,Stable Mid-Market (Group 3),-0.8502339001172707,-0.015267576492763347,21124696,33.924
CUS-000834,3,Active Growth SMB,0.08610073145491151,-0.6956641294058611,24079532,55.5735
CUS-000835,2,Stable Mid-Market (Group 3),-1.6268861426762515,-1.51306125513317,1272778,20.3
CUS-000836,2,Stable Mid-Market (Group 3),-0.7315388962861954,-0.4823210485221042,12264104,36.453
CUS-000837,0,Stable Mid-Market,-0.30620298948033875,2.0924695404468094,3526122,45.659
CUS-000838,3,Active Growth SMB,-0.7703850938438024,-0.07028321936270461,4019039,44.118
CUS-000839,3,Active Growth SMB,-0.7600781245283711,0.06974526463929805,4164755,39.352500000000006
CUS-000840,2,Stable Mid-Market (Group 3),-1.084341808984585,-1.963705601055087,12452867,38.9465
CUS-000841,1,Enterprise Champions,3.583795336556471,0.6698600588544197,977274663,59.2955
CUS-000842,2,Stable Mid-Market (Group 3),-0.8666343277195413,-0.521714442997945,3752728,39.7785
CUS-000843,2,Stable Mid-Market (Group 3),-0.8149342026436917,-0.023599463512004083,21746127,36.018
CUS-000844,2,Stable Mid-Market (Group 3),-0.6862169326296882,-0.5348417715625997,8456125,40.0645
CUS-000845,1,Enterprise Champions,4.0914675470197235,-0.5636624730392266,782204424,80.33250000000001
CUS-000846,0,Stable Mid-Market,-1.6296625057930212,1.9768497596657095,4146260,14.313000000000002
CUS-000847,0,Stable Mid-Market,0.04280831932402704,1.4329294160353787,21185412,46.739
CUS-000848,2,Stable Mid-Market (Group 3),-0.5830088488858577,-0.8783253749034164,13607176,45.371
CUS-000849,1,Enterprise Champions,2.5325157119427937,0.17621230011977493,443648523,68.3255
CUS-000850,2,Stable Mid-Market (Group 3),-1.9874856488153925,-1.9683577655288613,705802,14.131
CUS-000851,1,Enterprise Champions,1.6747447639866502,1.5221730268317153,492688981,43.9375
CUS-000852,1,Enterprise Champions,2.7291187001656514,-0.9990216170340606,584606628,69.8785
CUS-000853,0,Stable Mid-Market,-1.051104760018729,0.9029557917646117,482348,35.30500000000001
CUS-000854,0,Stable Mid-Market,-1.184227770392558,0.9951062715589012,1323073,29.722500000000004
CUS-000855,1,Enterprise Champions,3.5872908901369467,-0.01079737385367371,914525615,65.756
CUS-000856,3,Active Growth SMB,-0.5419091454261066,-0.05890912813830041,18991155,41.821
CUS-000857,0,Stable Mid-Market,-1.5712511608778605,0.6773524138364627,784053,18.2215
CUS-000858,0,Stable Mid-Market,-1.0699603649800686,2.1300538347344165,4308911,23.911
CUS-000859,3,Active Growth SMB,0.013029245607070751,1.0658171596640837,22580763,48.057
CUS-000860,2,Stable Mid-Market (Group 3),-1.0980935907530567,-0.4190325046637247,6000201,28.9715
CUS-000861,2,Stable Mid-Market (Group 3),-1.6760256767171207,-0.8321225308359894,2888202,19.689
CUS-000862,2,Stable Mid-Market (Group 3),-1.3411830595215994,-1.2553501736540058,2148772,27.4615
CUS-000863,2,Stable Mid-Market (Group 3),-1.443002887266961,-1.1009046868015397,853488,26.5595
CUS-000864,3,Active Growth SMB,0.6698373446918099,-0.5800745922953952,9808747,62.7535
CUS-000865,3,Active Growth SMB,0.8667187579778622,0.17476148319849957,244045585,44.9365
CUS-000866,0,Stable Mid-Market,-1.3291366036258565,1.0697128400543174,4770452,25.199
CUS-000867,0,Stable Mid-Market,-0.8277199783822959,0.6344047103925025,3280577,40.681
CUS-000868,0,Stable Mid-Market,-1.3243252531207075,0.8507019502527464,1022259,26.14
CUS-000869,1,Enterprise Champions,2.906639039880134,-0.6940195945583345,778278585,67.581
CUS-000870,1,Enterprise Champions,3.552678107117556,0.18046259697849643,583376380,66.69800000000001
CUS-000871,2,Stable Mid-Market (Group 3),-1.0873431914614435,0.07881117464531387,491763,33.7685
CUS-000872,3,Active Growth SMB,0.5938447592951136,-0.6497458532233203,600188779,38.5175
CUS-000873,0,Stable Mid-Market,-1.2680559791451478,0.36491345627904265,3931361,23.8225
CUS-000874,0,Stable Mid-Market,-0.5442963036467843,0.6036981381891623,17429349,39.66
CUS-000875,0,Stable Mid-Market,-0.7772359014734435,0.6750678824249877,4246249,33.578
CUS-000876,2,Stable Mid-Market (Group 3),-1.8206408729787096,-0.28664645601137867,542911,13.1135
CUS-000877,0,Stable Mid-Market,-0.6867705146491556,0.9710091161883279,3482548,37.6795
CUS-000878,3,Active Growth SMB,-0.48588323693904784,-0.6531378442321066,4916769,44.8335
CUS-000879,2,Stable Mid-Market (Group 3),-0.7571630704286276,-0.5966735411688907,8680283,41.061
CUS-000880,2,Stable Mid-Market (Group 3),-1.109166936663431,0.2400811134329309,9176847,23.786
CUS-000881,3,Active Growth SMB,-0.29714762493984476,0.6080978775413869,5257370,44.597
CUS-000882,3,Active Growth SMB,-0.35671045922491457,-0.18756457748916053,22665732,47.465500000000006
CUS-000883,2,Stable Mid-Market (Group 3),-0.7901289619658164,-0.32267461913561907,2240141,40.269000000000005
CUS-000884,3,Active Growth SMB,-0.3971916052966947,-0.1496360116575692,19750359,40.054
CUS-000885,1,Enterprise Champions,1.95404621979304,0.15979675707883356,520579923,57.543000000000006
CUS-000886,3,Active Growth SMB,-0.2909035203389475,0.4567340411396068,22087177,37.035
CUS-000887,2,Stable Mid-Market (Group 3),-1.0217443832143547,-0.15555827542126816,6348869,30.711
CUS-000888,1,Enterprise Champions,4.121055746606586,0.0924495268994498,810524298,70.18549999999999
CUS-000889,3,Active Growth SMB,1.4587963778988513,0.12960628880985672,86396241,66.6275
CUS-000890,3,Active Growth SMB,-0.2642380950104796,-0.2981924330296448,23021995,44.6485
CUS-000891,3,Active Growth SMB,-0.6528113242928689,0.14799227712375834,18273173,40.0005
CUS-000892,2,Stable Mid-Market (Group 3),-1.56214522869051,-0.07005714113469624,1123241,18.588500000000003
CUS-000893,3,Active Growth SMB,0.5138550394270658,0.7354184257565064,93273614,54.0635
CUS-000894,3,Active Growth SMB,1.0173877338842403,-0.28139043141495246,190023384,51.02400000000001
CUS-000895,2,Stable Mid-Market (Group 3),-1.937815680115061,-0.5853354816319642,581670,12.512
CUS-000896,0,Stable Mid-Market,-0.6611584573992735,0.6884983830372942,3050393,43.8505
CUS-000897,1,Enterprise Champions,2.47985244836289,-0.1791095724496364,675505977,47.934000000000005
CUS-000898,3,Active Growth SMB,0.9219979325187393,0.8635271135827416,187970614,43.1535
CUS-000899,1,Enterprise Champions,3.8454851464054194,-0.4136543427656061,768886907,75.3845
CUS-000900,2,Stable Mid-Market (Group 3),-0.9404940973269015,-0.7465940910923283,17318234,36.8925
CUS-000901,2,Stable Mid-Market (Group 3),-0.9703914703396772,-1.0230496901909474,12511033,38.224500000000006
CUS-000902,3,Active Growth SMB,1.2853152829765506,0.3143406379862422,31079487,58.4535
CUS-000903,1,Enterprise Champions,1.3970294591460515,-0.2969381624950221,615465330,42.0565
CUS-000904,0,Stable Mid-Market,-0.07594185433050879,1.9251114845794852,13380007,50.2785
CUS-000905,2,Stable Mid-Market (Group 3),-1.2532951573860975,0.030345586565451,4144023,26.7395
CUS-000906,3,Active Growth SMB,-0.31286919963558163,0.6281213031620814,3136153,45.5315
CUS-000907,3,Active Growth SMB,0.42561557613909884,-0.08023927669925247,13594917,59.402
CUS-000908,1,Enterprise Champions,2.009738775570353,-0.6896524811906947,735255780,51.4905
CUS-000909,1,Enterprise Champions,3.678272908966341,-0.3691851794230818,625326817,77.197
CUS-000910,3,Active Growth SMB,-0.5521792006663822,-0.20997417014358752,18812055,42.3505
CUS-000911,2,Stable Mid-Market (Group 3),-1.5856088100508583,-1.7304039440891439,3901720,24.491
CUS-000912,2,Stable Mid-Market (Group 3),-1.8322952087227151,-1.652169969591724,3287775,17.282999999999998
CUS-000913,2,Stable Mid-Market (Group 3),-1.1368247414868782,-0.31365240137078976,4819820,27.3975
CUS-000914,2,Stable Mid-Market (Group 3),-1.563743093421561,-1.3531163170773395,3560391,23.841
CUS-000915,0,Stable Mid-Market,-0.7883827837749816,1.3206209313423034,2841341,36.6805
CUS-000916,2,Stable Mid-Market (Group 3),-1.0764026726893954,-0.3848339042530472,3915396,35.2725
CUS-000917,1,Enterprise Champions,3.0577809519465977,-0.6632662071335393,891264484,63.3175
CUS-000918,1,Enterprise Champions,2.337525541714492,0.4279218815574648,505891779,61.8755
CUS-000919,3,Active Growth SMB,-0.3666079670726478,0.578017874172357,19072970,48.7715
CUS-000920,2,Stable Mid-Market (Group 3),-0.6538531078984071,-0.5599759644537856,6061484,43.956
CUS-000921,1,Enterprise Champions,3.0113291279429677,0.825355421207134,552636704,63.775000000000006
CUS-000922,2,Stable Mid-Market (Group 3),-1.2266452857435342,-0.18578882410991654,4214744,29.3475
CUS-000923,2,Stable Mid-Market (Group 3),-1.1672311115729908,-0.44980324063519916,16782254,24.7435
CUS-000924,2,Stable Mid-Market (Group 3),-0.9466416180521059,-2.0051210952516394,20579760,42.14150000000001
CUS-000925,3,Active Growth SMB,0.22512998433767753,-0.21035029782399034,181699541,47.824000000000005
CUS-000926,3,Active Growth SMB,0.3808224290496443,-0.9722212290324243,310761005,47.713
CUS-000927,1,Enterprise Champions,2.2640859069900054,-0.09279145616090133,519849902,62.4575
CUS-000928,2,Stable Mid-Market (Group 3),-1.6414938449269285,-2.7835449789179507,3936552,26.507
CUS-000929,3,Active Growth SMB,-0.1920536398338336,-0.6462413938775722,22802180,47.5895
CUS-000930,2,Stable Mid-Market (Group 3),-0.9025473415843114,-0.6598563656238661,426305,39.4935
CUS-000931,3,Active Growth SMB,-0.09407048665671751,-1.071878269307732,19875594,56.7985
CUS-000932,3,Active Growth SMB,0.12460957275811649,0.14700416593845061,12465493,55.00749999999999
CUS-000933,3,Active Growth SMB,0.5456285590303119,0.29847814515333865,9097748,58.50750000000001
CUS-000934,0,Stable Mid-Market,-1.7152830050519023,2.468944261288377,1296537,10.76
CUS-000935,0,Stable Mid-Market,-0.7231295764895876,1.3105158870904314,3543877,40.182
CUS-000936,1,Enterprise Champions,2.749591919181389,0.44583035594112014,619456744,55.8485
CUS-000937,2,Stable Mid-Market (Group 3),-1.9377505989413193,-2.1288369976805868,992858,16.7895
CUS-000938,1,Enterprise Champions,3.0345824251377205,0.019874759857671336,648046737,58.583
CUS-000939,3,Active Growth SMB,-0.7176476122271136,-0.3818097248845845,4472356,45.400000000000006
CUS-000940,3,Active Growth SMB,1.158301639898436,0.1918451069572927,205663908,48.304
CUS-000941,3,Active Growth SMB,0.6148306400755853,-0.17686289658581503,197958826,41.199
CUS-000942,2,Stable Mid-Market (Group 3),-2.041785509079759,-0.6583748036607949,4487177,9.512
CUS-000943,1,Enterprise Champions,4.158613652447203,-0.37706195634383477,802587862,76.09649999999999
CUS-000944,0,Stable Mid-Market,-0.646864495986864,1.933447010248579,11418606,36.168
CUS-000945,0,Stable Mid-Market,-1.0442488343799823,0.8206906560652015,18983217,20.3085
CUS-000946,3,Active Growth SMB,-0.09428897789806345,-0.2094734308523924,53482358,39.887
CUS-000947,2,Stable Mid-Market (Group 3),-1.331976800791531,-1.8676566106370553,3502031,33.304
CUS-000948,0,Stable Mid-Market,-0.9170179591483497,1.1887346781041426,1955682,35.1505
CUS-000949,2,Stable Mid-Market (Group 3),-1.6794726145012178,-1.0368118314350598,959480,20.328
CUS-000950,3,Active Growth SMB,0.2411510846424284,0.31789370526595323,24876143,50.2195
CUS-000951,0,Stable Mid-Market,-0.728437057404515,0.5483242923806396,3350183,38.2865
CUS-000952,1,Enterprise Champions,3.2641685336316364,0.11907181925302357,766878129,56.575
CUS-000953,3,Active Growth SMB,0.7168169525077001,0.6972764027793852,238375112,45.6275
CUS-000954,1,Enterprise Champions,4.285527686471479,-0.16228648620838854,978957170,66.05
CUS-000955,2,Stable Mid-Market (Group 3),-1.1702132638951706,-0.5603536945592333,3186480,32.286500000000004
CUS-000956,0,Stable Mid-Market,-1.3693611204241571,0.9649594239682948,3320313,18.4905
CUS-000957,2,Stable Mid-Market (Group 3),-1.9096856544208518,-2.200499212484235,3614129,17.3735
CUS-000958,0,Stable Mid-Market,-0.46405800044374956,0.7441492297807155,9235519,38.917
CUS-000959,2,Stable Mid-Market (Group 3),-0.4294978279787419,-1.092617924369933,14835439,50.0285
CUS-000960,2,Stable Mid-Market (Group 3),-0.9412351429476934,-0.25385956645860935,9764589,35.266000000000005
CUS-000961,2,Stable Mid-Market (Group 3),-0.7159609906474319,-0.48636248892729045,6917534,41.8215
CUS-000962,3,Active Growth SMB,-0.005317527642199666,-0.2676370015018941,21849770,49.6595
CUS-000963,1,Enterprise Champions,4.263782076091049,-0.31460613490840306,988562169,72.726
CUS-000964,1,Enterprise Champions,1.920855686344208,0.7021231415686738,338935681,56.127
CUS-000965,0,Stable Mid-Market,-1.346214230354891,1.4840286634525786,2241132,18.699
CUS-000966,2,Stable Mid-Market (Group 3),-1.1134720818917878,-0.585673890785244,16297493,30.533
CUS-000967,2,Stable Mid-Market (Group 3),-0.8930841911184997,0.032207327751855926,2348405,39.3035
CUS-000968,3,Active Growth SMB,-0.020781883133349822,0.42483942925308277,121784678,31.3755
CUS-000969,2,Stable Mid-Market (Group 3),-1.1003021893485216,-0.44605205442714135,5810789,30.9035
CUS-000970,1,Enterprise Champions,4.551258145538843,-0.1595279353097172,833307610,80.738
CUS-000971,1,Enterprise Champions,1.5210579902132666,-0.45906259839241204,397333305,58.764
CUS-000972,1,Enterprise Champions,4.8342507690152186,0.1569613667712267,994451004,71.6645
CUS-000973,1,Enterprise Champions,1.62179362104904,-0.11572181496829018,371796714,54.695
CUS-000974,2,Stable Mid-Market (Group 3),-1.666368506896369,-1.2779426653798573,3170021,21.888
CUS-000975,2,Stable Mid-Market (Group 3),-0.7319667100601779,-1.0475777346815254,16314804,41.2355
CUS-000976,2,Stable Mid-Market (Group 3),-0.7386129605335047,-1.1726193106860312,12940630,43.9585
CUS-000977,0,Stable Mid-Market,-0.5943377478359987,0.49650260069217045,11968552,35.244
CUS-000978,0,Stable Mid-Market,-0.22740506202850624,2.2510558201034394,21806856,46.165000000000006
CUS-000979,2,Stable Mid-Market (Group 3),-0.7056804800848345,-0.5787436661621249,3862065,45.4485
CUS-000980,1,Enterprise Champions,3.6668935720745663,0.3766465191010046,758774116,66.56450000000001
CUS-000981,2,Stable Mid-Market (Group 3),-1.5541241054228,-0.8490031491700958,4552894,23.865
CUS-000982,2,Stable Mid-Market (Group 3),-1.8170516006807829,-1.1125974853600331,2324562,15.929
CUS-000983,2,Stable Mid-Market (Group 3),-1.1829022097107682,-1.88766324865627,2797630,37.2505
CUS-000984,2,Stable Mid-Market (Group 3),-1.8564372905179736,-0.5139535627524663,6181834,12.534
CUS-000985,1,Enterprise Champions,2.063025671535889,1.0433453859080193,517774337,54.764
CUS-000986,2,Stable Mid-Market (Group 3),-1.4266282471789011,-0.6309841247085282,3368688,25.2635
CUS-000987,3,Active Growth SMB,-0.4868754476457083,0.5325889381167912,8676607,39.522000000000006
CUS-000988,1,Enterprise Champions,1.3700884984980497,-0.6127574489809775,534132765,53.5495
CUS-000989,3,Active Growth SMB,0.08022589095155509,0.8413632145847939,24557446,46.885000000000005
CUS-000990,2,Stable Mid-Market (Group 3),-1.6667855324473035,-2.353681717372687,2717114,24.564
CUS-000991,3,Active Growth SMB,0.16980006047417182,0.19944527959496117,15788364,50.991
CUS-000992,2,Stable Mid-Market (Group 3),-1.0747591302364015,-2.039749688638706,2237733,39.453
CUS-000993,0,Stable Mid-Market,-0.8812670049841286,1.3110616926857195,4498771,27.4925
CUS-000994,1,Enterprise Champions,2.840969860784,-0.06034317532752849,653352220,59.7075
CUS-000995,2,Stable Mid-Market (Group 3),-0.9829176545167574,-0.8693546302975169,4463659,39.355
CUS-000996,3,Active Growth SMB,0.45805399376755607,-0.11730489471824386,6824438,65.3135
CUS-000997,0,Stable Mid-Market,-0.9710160841933075,1.0912202267334619,24846207,30.957
CUS-000998,1,Enterprise Champions,3.919988189323382,-0.3943551882361236,976663665,76.665
CUS-000999,2,Stable Mid-Market (Group 3),-1.680227739229314,0.12521880049850215,4370944,10.9745
CUS-001000,2,Stable Mid-Market (Group 3),-1.111104405094461,-1.352034578587132,13763240,34.261500000000005
CUS-001001,1,Enterprise Champions,2.183546483546504,-0.13988847117665426,757971131,49.529
CUS-001002,3,Active Growth SMB,-0.19365869819774492,-0.10338632975614152,22890453,49.3905
CUS-001003,1,Enterprise Champions,1.8013976972109909,-0.7144283145920589,709261853,52.9795
CUS-001004,1,Enterprise Champions,2.565211174484996,-0.1279751804896337,436865270,74.987
CUS-001005,2,Stable Mid-Market (Group 3),-0.7462889259677511,-0.6603639222424671,6577203,39.218500000000006
CUS-001006,0,Stable Mid-Market,-0.5374455263916043,1.9040037029567762,11676076,35.608000000000004
CUS-001007,0,Stable Mid-Market,-1.1845081667540982,2.3103857019450023,1258083,28.319000000000003
CUS-001008,3,Active Growth SMB,-0.05901360378394883,-1.1026660401458128,5298085,58.8705
CUS-001009,0,Stable Mid-Market,-1.3462839692981292,1.5661441744156157,4733641,21.67
CUS-001010,0,Stable Mid-Market,-0.796081960396134,0.9169800342049633,10561721,35.878
CUS-001011,2,Stable Mid-Market (Group 3),-0.8384993462217472,-0.1110999482039476,15173149,36.157
CUS-001012,2,Stable Mid-Market (Group 3),-0.8701839790102643,-1.4496303756958275,23155138,38.712500000000006
CUS-001013,2,Stable Mid-Market (Group 3),-1.0266827213961485,-0.25890186288638606,22002013,29.1395
CUS-001014,3,Active Growth SMB,0.014261195652338845,0.5675217728755751,4507663,52.2245
CUS-001015,2,Stable Mid-Market (Group 3),-0.7013871589329415,-0.8424030797099011,18467285,39.236
CUS-001016,1,Enterprise Champions,2.3406155436626492,-0.11947791558446215,497377370,63.127
CUS-001017,2,Stable Mid-Market (Group 3),-0.9037136304580963,-0.8238785243868145,18626502,38.9755
CUS-001018,0,Stable Mid-Market,-0.5609173764850891,0.6116269806116712,794380,40.169
CUS-001019,3,Active Growth SMB,0.1907133522000547,-0.07986189605294466,43306976,50.0835
CUS-001020,0,Stable Mid-Market,-0.7790402775822058,1.874933536218961,9204995,32.795
CUS-001021,3,Active Growth SMB,-0.6138553159678798,-0.046883432038039546,1635017,38.63550000000001
CUS-001022,0,Stable Mid-Market,-1.6337956218733767,2.162453719493566,3417504,15.7235
CUS-001023,0,Stable Mid-Market,-0.9572947941158019,0.8482804360665308,2868755,26.341
CUS-001024,3,Active Growth SMB,-0.3380985040569687,0.12018235477177167,21362368,51.1795
CUS-001025,3,Active Growth SMB,-0.18448846377012848,-0.3409613808771676,6631567,49.141000000000005
CUS-001026,2,Stable Mid-Market (Group 3),-1.420355573064771,-0.7990486709373772,22756678,22.4915
CUS-001027,2,Stable Mid-Market (Group 3),-1.691791350416481,-1.4104226406973208,2828615,20.995
CUS-001028,3,Active Growth SMB,-0.5576565386226702,0.2245977449768906,12998358,46.3335
CUS-001029,0,Stable Mid-Market,-1.3424739098548477,0.7350050140270763,613192,25.9535
CUS-001030,2,Stable Mid-Market (Group 3),-0.9934104247732706,-0.5089667833637702,2691854,30.806
CUS-001031,0,Stable Mid-Market,-1.006182598951047,0.7614942111174285,18241806,24.498500000000003
